id,label,size,degree,centrality,x,y
municipio-de-yopal,Municipio De Yopal,0,0,0,50.91228556027272,21.402452636745178
instituto-cidade-democra-tica,Instituto Cidade Democra´Tica,0,0,0,23.957793554245704,46.72563673378069
fundacion-por-una-carrera,Fundación Por Una Carrera,0,0,0,28.452522986128532,28.22169636352158
corporacion-programa-de-desarrollo-para-la-paz,Corporación Programa De Desarrollo Para La Paz,0,0,0,50.28747056138881,18.90861044669938
ciudadanos-al-dia,Ciudadanos al Día,0,0,0,34.165599341018435,17.64892631693151
centro-de-educacão-e-assessoria-popular-mauriti-ce,Centro De Educação E Assessoria Popular Mauriti-Ce,0,0,0,39.873098707391314,30.240137557033954
hack-hackers-asuncion,Hack Hackers Asuncion,0,0,0,15.722841708782028,36.43503821607293
reporter-brasil,Repórter Brasil,1,1,0,24.566115100422888,25.897722818199522
enredo,Enredo,22,22,0,21.261187490921326,3.4040933080259608
icij,International Consortium of Investigative Journalists,2,2,3,32.28655396730603,4.111760194720232
fundacion-tres-cocos,Fundación Tres Cocos,0,0,0,49.932556129026224,32.81428810443355
nucleo-digital-nucleo-digital,"Núcleo Digital,Nucleo Digital",1,1,0,37.48242544612217,11.99212090723253
instituto-nossa-ilheus,Instituto Nossa Ilhéus,42,11,0,5.827237974912561,22.98474734623868
fundacion-costa-rica-para-la-innovacion,Fundación Costa Rica Para La Innovación,0,0,0,15.268861156761194,38.40380078140677
uienmerepresenta,¿QuiénMeRepresenta?,1,1,0,14.578783335191456,26.25341080315111
fundacion-accion-cultural-loyola-aclo,Fundación Acción Cultural Loyola (Aclo),0,0,0,43.747863013621924,41.73206933319731
seredipia,Seredipia,1,1,0,35.9063207515934,16.734457522866325
rutas-del-conflicto,Rutas del Conflicto,0,0,0,47.1125474197049,18.239975390259904
borde-politico-a-c,Borde Político A.C.,0,0,0,40.57117924405985,29.05806375944254
facultad-de-comunicaciones-de-la-universidad-pontifica-de-chile,Facultad De Comunicaciones De La Universidad Pontifica De Chile,23,23,64,21.05557632946753,4.454829809189955
jovenes-contra-la-violencia-centroamerica,Jóvenes Contra La Violencia/Centroamérica,5,4,0,12.493730565521574,26.85873609082965
ctrl-s-a,CTRL S.A.,1,1,0,39.07446958146318,14.087279425680551
directorio-legislativo,Directorio Legislativo,6,6,135.9000000000001,18.713907540169977,9.118576004557374
avina,Avina Americas,24,24,871.7500000000007,20.523521571518998,4.92530316090501
fundacion-democracia-y-desarrollo,Fundación Democracia Y Desarrollo,0,0,0,26.930820637552728,27.18510927727828
la-voz-de-guanacaste,La Voz De Guanacaste,0,0,0,45.90971508777293,23.2282785407469
foro-de-periodismo-argentino,Foro de Periodismo Argentino,0,0,0,33.23764192005383,43.3814519139023
hacklab-servicos-de-tecnologia-ltda,Hacklab Serviços de Tecnologia LTDA.,3,3,0,11.427320016472692,24.283895673704023
fgv-gdhee-grupo-de-pesquisa-aplicada-em-direitos-humanos-e-empresas-da-fundacão-getulio-vargas,Fgv.Gdhee - Grupo De Pesquisa Aplicada Em Direitos Humanos E Empresas Da Fundação Getulio Vargas,3,3,0,8.01048525582816,24.15185260619672
random-monkey-sas,Random Monkey SAS,1,1,0,16.374565953919962,12.83602477205956
animal-s-de-r-l-de-c-v,Animal S. De R.L. De C.V,1,1,0,20.061389895552384,18.05202578648151
instituto-veredas,Instituto Veredas,0,0,0,47.322114374485096,24.235107369705457
cocreamos-s-a-s,Cocreamos S.A.S.,0,0,0,35.17470203481208,39.19985237107454
centro-eugenio-garza-sada,Centro Eugenio Garza Sada,0,0,0,32.839009595020464,29.832707308688452
creathink,Creathink,0,0,0,47.38670755709149,28.316037129166883
innovavista,Innovavista,1,1,0,26.83408052900086,18.572174589181845
policia-nacional-del-ecuador,Policía Nacional Del Ecuador,1,1,0,35.82500410886795,12.998903995072878
hack-hackers-lima,Hack Hackers Lima,0,0,0,30.43469153554692,23.05183804375478
yeeko-inteligencia-colectiva,Yeeko Inteligencia Colectiva,0,0,0,41.44708731159477,38.66223941175963
diario-la-nacion,Diario La Nación,7,5,8.083333333333332,18.49022646687488,7.775061250875165
gobiernateac,Gobiernateac,0,0,0,41.310249887964886,31.327864963509978
consejo-de-la-transparencia,Consejo De La Transparencia,0,0,0,38.756176982736704,38.121015244990666
loomio-cooperative-limited,Loomio Cooperative Limited,1,1,0,28.044603207664323,16.163833475470838
congreso-interactivo,Congreso Interactivo,0,0,0,33.12283065363617,35.72561294079024
asesorias-e-inversiones-comunidades-ciudadanas-s-a,Asesorías E Inversiones Comunidades Ciudadanas S.A.,0,0,0,36.018074549333306,46.350637946042
guegue-vasquez-cia-ltda,Guegue Vasquez Cia Ltda,1,1,0,37.36406315887105,15.242109861569642
internet-of-government-iog,Internet Of Government (Iog),0,0,0,32.56844757929484,32.88672392261547
sonora-ciudadana-ac,Sonora Ciudadana,1,1,0,16.406353535782863,9.711822171210937
asociacion-civil-para-la-construccion-de-un-gobierno-abierto,Asociación Civil Para La Construcción De Un Gobierno Abierto,0,0,0,47.81988943788543,30.364197383169806
cultura-peru,Cultura Peru,0,0,0,20.883119289986944,38.07834396789653
cristian-damian-cazon,Cristian Damián Cazón,0,0,0,26.407923710245004,43.7119241751425
municipalidad-de-san-jorge,Municipalidad De San Jorge,1,1,0,27.710322358374498,18.68704195937631
municipio-verde,Municipio Verde,0,0,0,39.87516739174492,33.71800483863898
fundacion-multitudes,Fundacion Multitudes,1,1,0,30.09143705570117,17.810659807373252
democracia-desarrollo-internacional-d-d-internacional,Democracia & Desarrollo Internacional (D&D Internacional),0,0,0,39.94256449815002,39.055419868894916
capitulo-boliviano-de-derechos-humanos-democracia-y-desarrollo,"Capítulo Boliviano De Derechos Humanos, Democracia Y Desarrollo",0,0,0,41.22823959624301,26.71728222954558
la-data-mx,La Data,0,0,0,31.39732338128655,47.12846746828895
colnodo-asociacion-colombiana-de-organizaciones-no-gubernamentales-para-la-comunicacion-via-correo-electronico,Colnodo – Asociación Colombiana De Organizaciones No Gubernamentales Para La Comunicación Vía Correo Electrónico,0,0,0,20.35223313223454,31.80417800840924
spaceshipslabs,Spaceshipslabs,1,1,0,23.241251872619124,24.547247968395425
colivre-cooperativa-de-tecnologias-livres,Colivre - Cooperativa De Tecnologias Livres,2,2,0,28.58219184519494,10.944781223129588
pides-innovacion-social,Pides Innovación Social,0,0,0,31.63808548001088,28.836575673657393
articulo-12-a-c-programa-sontusdatos,"Artículo 12, A.C. (Programa “Sontusdatos”)",0,0,0,34.068729643510274,34.274249385444676
ariel-cabezas,Ariel Cabezas,1,1,0,21.48907878148547,30.14934408625169
fundacion-laboratorio-de-politicas-publicas-lpp,"Fundación Laboratorio De Políticas Públicas, Lpp",1,1,0,42.17932244223178,11.226998260509356
gerico,Gerico,0,0,0,38.14518626096448,20.092294204471834
acm-sim,Acm - Sim,0,0,0,14.902640793592601,39.683363004079276
casa-fluminense,Casa Fluminense,1,1,0,23.258924362270683,14.931354848214779
instituto-de-liderazgo-simone-de-beauvoir-a-c,Instituto De Liderazgo Simone De Beauvoir A.C.,0,0,0,51.17502452086802,25.47370803323889
grupo-de-investigacion-de-sistemas-basados-en-el-conocimiento-universidad-tecnica-particular-de-loja,Grupo De Investigación De Sistemas Basados En El Conocimiento - Universidad Técnica Particular De Loja,1,1,0,18.014470971463947,18.684356738129058
agenda-publica-agencia-de-analise-e-cooperacão-em-politicas-publicas,Agenda Pública - Agência De Análise E Cooperação Em Políticas Públicas,1,1,0,19.659358854714856,33.89228563571131
corporacion-integral-de-innovacion-social-innovar,"""Corporación Integral De Innovación Social \""Innovar\""",0,0,0,17.666669870169557,40.874343523409074
arequipa-te-queremos,"Arequipa, Te Queremos",3,3,0.25,8.816707018296949,17.75352695580629
secretaria-de-estado-dos-direitos-humanos-e-participacão-popular,Secretaria De Estado Dos Direitos Humanos E Participação Popular,2,2,0,27.850555829519084,11.461274589868562
suma,Sumá,1,1,0,27.211301306124334,13.727608846677432
direccion-de-gobierno-abierto-y-datos-abiertos-de-la-provincia-de-buenos-aires,Dirección De Gobierno Abierto Y Datos Abiertos De La Provincia De Buenos Aires,2,2,0.3333333333333333,26.38779226448415,6.061708695916498
dsarhoya-spa,Dsarhoya Spa,0,0,0,51.320542370835945,24.15087312341588
icom-instituto-comunitario-grande-florianopolis,Icom - Instituto Comunitário Grande Florianópolis,1,1,0,16.319370203847573,32.348578773864396
data-datos-abiertos-transparencia-y-acceso-a-la-informacion,DATA (Datos Abiertos Transparencia y Acceso a la información),2,2,0,25.1403892677833,7.935421356058582
tannder-corp,Tannder Corp,0,0,0,38.14783726074622,28.014432846473984
emagic,Emagic,1,1,0,14.258900095725075,32.412099431756396
asociacion-civil-japiqay,Asociación Civil Japiqay,3,2,0,8.355871888086387,32.275784132438694
asociacion-chilena-de-voluntarios,Asociación Chilena De Voluntarios,1,1,0,27.094044839043892,24.518630594933096
open-knowledge-foundation-brasil,"Open Knowledge Brasil,Open Knowledge Foundation Brasil",2,2,0,7.575517146020113,20.72982664062898
mega-cities,Mega Cities,1,1,0,26.76220999870123,20.882030001673755
troca-gestão-social-para-a-sustentabilidade,Troca: Gestão Social Para A Sustentabilidade,3,3,0,20.390415808494847,12.808282918678199
cityflag-sapi-de-cv,Cityflag Sapi De Cv,0,0,0,42.59453413310907,42.63675656505721
cemoplaf,Cemoplaf,0,0,0,50.890308300368844,20.0677079514859
sociedad-peruana-de-derecho-ambiental,Sociedad Peruana De Derecho Ambiental,0,0,0,30.328594927640466,37.9516458757823
instituto-de-arquitetos-do-brasil-departamento-de-são-paulo-iab-sp,Instituto De Arquitetos Do Brasil - Departamento De São Paulo (Iab-Sp),0,0,0,32.85938087390866,26.075249486386724
centro-de-innovacion-a-la-vivienda-civ-a-c,"Centro De Innovación A La Vivienda (Civ), A.C.",0,0,0,32.009469945041204,38.879573724899075
portal-brasil,Portal Brasil,2,2,0,24.903925991140422,11.173333439745306
socio-publico,Socio Público,2,2,0,28.244987308455702,8.505914937640355
nau-interativa,Nau Interativa,0,0,0,38.62055847135377,23.69324622898279
fundacion-girls-in-tech-chile,Fundacion Girls In Tech Chile,1,1,0,30.61947980001873,17.086384651777152
grupo-de-inovacion-e-inteligencia-ciudadana,Grupo De Inovacion E Inteligencia Ciudadana,0,0,0,24.35779208247442,42.639760624390966
gobierno-abierto-cdmx,Gobierno Abierto Cdmx,0,0,0,34.76532052977113,28.210244132073708
instituto-acuna,Instituto Acuña,0,0,0,44.962598463865966,40.708035739739564
proetica-capitulo-peruano-de-transparency-international,"Proética, Capítulo Peruano De Transparency International",1,1,0,19.08291656221009,23.307299964811588
hacklab-cochabamba,Hacklab Cochabamba,0,0,0,43.28831407205147,29.047705478359468
veeduria-distrital-de-bogota-veeduria-delegada-para-la-participacion-y-los-programas-especiales,"Veeduría Distrital De Bogotá, Veeduría Delegada Para La Participación Y Los Programas Especiales",0,0,0,44.39930181836427,34.31762126662035
asociacion-ecologica-de-los-municipios-de-santa-ana-asemusa,Asociación Ecológica De Los Municipios De Santa Ana (Asemusa),1,1,0,18.249874807463534,14.688659882131812
odpe-pe,Odpe.Pe,0,0,0,36.41303316312627,39.98883194404329
red-ciudadana,Red Ciudadana,0,0,0,47.9896054971042,36.75983743151467
associacão-comunitaria-de-bento-rodrigues,Associação Comunitária De Bento Rodrigues,3,3,0,21.21000766460915,12.74397719536678
datoselsalvador,Datoselsalvador,1,1,0,25.123079400922364,22.804426753248553
people-in-need,People In Need,0,0,0,26.027445253601577,42.126175255382464
open-data-venezuela,Open Data Venezuela,22,22,0,21.080685826025583,4.086431199668449
esc-de-ingenieria-electrica-electronica-y-de-telecomunicaciones,"Esc. De Ingeniería Eléctrica, Electrónica Y De Telecomunicaciones",4,4,0,10.400763076524337,35.68190819134327
documenta-analisis-y-accion-para-la-justicia-social-a-c,Documenta: Análisis Y Acción Para La Justicia Social A.C.,4,2,0,31.374707822198822,6.03380154570425
postdata-club-cuba,Postdata Club,0,0,0,36.178347331382305,43.56262279140954
politikei-co-governanca-no-legislativo,Politikei - co-governança no legislativo,0,0,0,39.69146697181929,19.092882583718605
asociacion-latin,Asociación Latin,0,0,0,18.934648085387078,44.01262163211018
fundacion-nicaraguense-para-la-defensa-del-medio-ambiente-y-proteccion-de-los-recursos-naturales-fundenatura,Fundación Nicaragüense Para La Defensa Del Medio Ambiente Y Protección De Los Recursos Naturales (Fundenatura),1,1,0,21.59212354803487,27.893022487062893
inesc-instituto-de-estudos-socioeconomicos,Inesc-Instituto De Estudos Socioeconômicos,42,11,0,5.61490045808011,22.356401227248103
mkk-group,Mkk Group,0,0,0,41.51278603039502,43.62360590460562
infoamazonia,InfoAmazonía,1,1,0,25.442029977754927,25.68503237060684
observatorio-ciudadano-de-la-educacion,Observatorio Ciudadano De La Educacion,0,0,0,45.316637923046066,9.228550224158374
instituto-socioambiental,Instituto Socioambiental,0,0,0,28.445212898491143,26.331345138440696
instituto-de-cidadania-empresarial-do-maranhão,Instituto De Cidadania Empresarial Do Maranhão,42,11,0,5.948573389275196,22.240873699680833
gire,Grupo de Información de reproducción Elegida,0,0,0,27.164981152384247,29.937920728993298
fundacion-democracia-digital-ecuador,Fundación Democracia Digital Ecuador,1,1,0,13.391854272171495,32.4123256877966
cobracriada-inteligenciaemrede,CobraCriada-#InteligênciaEmRede,1,1,0,33.65046191835641,8.994611051122728
open-data-peru,Open Data Perú,1,1,0,19.490011104210048,24.09986248419669
redlad,Redlad,0,0,0,46.77974127931519,35.7596937616703
dynamizeit,Dynamizeit,1,1,0,30.29879238162543,19.458552772727106
todavia-no-fue-creada-una-empresa,Todavia No Fue Creada Una Empresa,0,0,0,19.5360034220173,28.658219938599384
cooperativa-sula-batsu,Cooperativa Sulá Batsú,0,0,0,31.672264740545174,21.476053355944916
bgood-smart-philanthropy,Bgood Smart Philanthropy,0,0,0,41.022045609831686,23.896140983737233
cieds-centro-integrado-de-estudos-e-programas-de-desenvolvimento-sustentavel,Cieds - Centro Integrado De Estudos E Programas De Desenvolvimento Sustentável,0,0,0,20.51535904437379,42.121475788043874
constructora-proyecto-propio,Constructora Proyecto Propio,0,0,0,41.99360603023273,41.34252944636788
prince-consulting-kmt-business-education-sa,Prince Consulting (Kmt Business Education Sa),1,1,0,23.08494332007459,16.97125835103016
entre-ojos,Entre Ojos,0,0,0,23.436852030910856,29.393170380663605
instituto-del-fracaso-a-c,Instituto Del Fracaso A.C.,0,0,0,21.83195435732973,44.4645162215751
public-knowledge,Public Knowledge,1,1,0,19.290680654587735,21.08226823078946
asociacion-colectivo-mujeres-al-derecho,Asociación Colectivo Mujeres Al Derecho,0,0,0,49.8963861764362,16.33230001025568
consejeria-juridica-y-de-servicios-legales-de-la-cdmx,Consejería Jurídica Y De Servicios Legales De La Cdmx,1,1,0,14.094978958916478,23.594918369961547
instituto-para-o-desenvolvimento-racional-das-cidades,Instituto Para O Desenvolvimento Racional Das Cidades,0,0,0,33.73568158310144,41.96097982841186
fundacion-contexto-ciudadano,Fundación Contexto Ciudadano,1,1,0,36.45637139302665,9.083381577766126
el-faro,El Faro,24,24,134.9333333333334,21.20511726523512,4.849330287274399
faro-digital,Faro Digital,0,0,0,33.50133517423046,24.650177087958557
cedaps,Cedaps,1,1,0,20.46281672337717,15.567832602319923
anima-educacion,Anima Educación,1,1,0,14.657101708324397,28.91172858135669
tekis-tecnologia-avancadas-ltda,Tekis Tecnologia Avançadas Ltda.,1,1,0,16.28330405457785,31.497250162276018
asociacion-unacem,Asociación Unacem,2,2,0.25,10.378282482921193,16.905163832913022
visual-reporting-technologies,Visual Reporting Technologies,7,3,1,30.645330284275282,6.315883234268873
caribbean-open-institute,Caribbean Open Institute,0,0,0,42.83939516373994,14.824106149923479
nachhaltigkeit-educacão-ltda,Nachhaltigkeit Educação Ltda,3,3,0,21.148598392485987,13.57475317363984
on-the-move,On The Move,1,1,0,42.63284543298263,11.96940172896869
fundacion-mexicana-para-la-planeacion-familiar-a-c-mexfam,Fundación Mexicana Para La Planeación Familiar A. C. (Mexfam),0,0,0,28.51518983008051,35.287944175153086
ciudad-viva,Ciudad Viva,0,0,0,43.170893199124784,16.324374144669584
codeando-mexico,Codeando México,2,1,0,12.11947798731254,36.644640902201964
